num,text,timestamp,label,location,date,resources,clean_text
1435,Let's get Pittman's car fixed #STL MT @Weatherbird Helping a fellow traveler after Lambert was hit by a tornado: http://bit.ly/ihsRA5,1970-01-01 00:00:00.000040660,1,Mumbai,1970-01-01,[],lets get pittmans car fixed mt helping fellow traveler lambert hit tornado
1437,Whatever @Endi_StayOn with all these damn tornado watches I know u ready come home *cranks up the car* I'm on the way!,1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,[],whatever these damn tornado watches i know u ready come home cranks car im way
1439,@estone08 with all these damn tornado watches I know u ready come home *cranks up the car* I'm on the way!,1970-01-01 00:00:00.000040660,1,Mumbai,1970-01-01,[],these damn tornado watches i know u ready come home cranks car im way
1440,RT @ImHittinDiana: @PrincessCindyP no good ... Car charger?/so I guess u wanted me 2 die in my car w/the tornado jus to charge my phone,1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,[],rt good car chargerso i guess u wanted me die my car wthe tornado jus charge my phone
1444,Tornado warning sirens are going off and I am in the car. SERIOUSLY?!,1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,[],tornado warning sirens going off i am car seriously
1445,"""these tornado are strong enough to pick up cars and toss em like a car"" weather man wiggin out..... leggo",1970-01-01 00:00:00.000040660,1,Mumbai,1970-01-01,[],these tornado strong enough pick cars toss em like car weather man wiggin out leggo
1447,I just out ran a tornado in a car!!!! Most amazing experience EVER!!! That's the single most amazing moment of my life!!! #nojoke,1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,[],i out ran tornado car amazing experience ever thats single amazing moment my life
1448,@alli_s10 Well i'm in the car now so if this tornado comes behind us i'm #runnin,1970-01-01 00:00:00.000040660,1,Delhi,1970-01-01,[],well im car now if this tornado comes behind us im
1449,"Well, I would not advise being outside trying to get a one-legged lady out of her car in the middle of a tornado. But, if you do... it's fun",1970-01-01 00:00:00.000040660,1,Mumbai,1970-01-01,[],well i would advise being outside trying get onelegged lady out her car middle tornado but if you do its fun
1451,"Lets try this cab thing again minus the tornado....err tornater. Awe cars...hi I'm mater, like tomater! Sry I'm way tired....",1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,[],lets try this cab thing minus tornadoerr tornater awe carshi im mater like tomater sry im way tired
1452,#scared. I dont wanna be in a car right now. :( #tornado,1970-01-01 00:00:00.000040660,1,Mumbai,1970-01-01,[],i dont wanna be car right now
1453,Trapped in the car rider line listening to the tornado sirens go off.#scary!,1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,[],trapped car rider line listening tornado sirens go off
1454,"""Do not try to out run a tornado in your car. Cars can be tossed around by tornado winds.""--Thanks for that Weather Channel",1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,[],do try out run tornado your car cars be tossed around tornado windsthanks that weather channel
1455,TIP: Encounter tornado while driving? Safest place is NOT in your car - safest measure is to lie flat in a ditch keeping your head covered.,1970-01-01 00:00:00.000040660,1,Hyderabad,1970-01-01,[],tip encounter tornado while driving safest place your car safest measure lie flat ditch keeping your head covered
1456,damn look at all these post-tornado pics glad i aint been at home. My car would be fucked! we got stoopid trees!,1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,[],damn look these posttornado pics glad i aint been home my car would be fucked we got stoopid trees
1458,Wow! Another tornado? Man!!! I'm gonna move back to NJ...lol And what's up with the McDonald fight! Really? wit yoiur car?,1970-01-01 00:00:00.000040660,1,Delhi,1970-01-01,[],wow another tornado man im gonna move back njlol whats mcdonald fight really wit yoiur car
1459,The tornado is on the road that I'm on now but miles and miles behind the car.,1970-01-01 00:00:00.000040660,1,Hyderabad,1970-01-01,[],tornado road that im now but miles miles behind car
1461,"So happy there's a tornado and mahljor storm warning as i wait for the doctors. Oh yeah, borrowed mtly best friends car. 20mim drive.",1970-01-01 00:00:00.000040660,0,Chennai,1970-01-01,[],happy theres tornado mahljor storm warning as i wait doctors oh yeah borrowed mtly best friends car mim drive
1462,RT @threefourteen: Tornado live on tornadovideos.net - click on the stormchasers.com car,1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,[],rt tornado live tornadovideosnet click stormchaserscom car
1463,Be careful out there! RT @comicstevebrown OMG!!!!! We are in the middle of a tornado!!!! Car just flipped i… (cont) http://deck.ly/~z9xBj,1970-01-01 00:00:00.000040660,0,Mumbai,1970-01-01,[],be careful out rt omg we middle tornado car flipped i cont
1465,Once I get in the car tol go home... Tornado sirens ... Great this une looks head on with my house,1970-01-01 00:00:00.000040660,0,Kolkata,1970-01-01,[],i get car tol go home tornado sirens great this une looks head my house
1467,Washington DC area's worst five tornado events: The most tragic event of the storm took place when a car contain... http://bit.ly/jHUGLA,1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,[],washington dc areas worst five tornado events tragic event storm took place when car contain
1468,"tornado warning . stuck at the ecenter like a muhfugga. few things I'm worried about: my car, my bro, my mommy & fam in vburg, & my bf ",1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,[],tornado warning stuck ecenter like muhfugga things im worried my car my bro my mommy fam vburg my bf
1469,There is a freakin Tornado in Cullman and i think it picked up a couple of cars..... Dead god.,1970-01-01 00:00:00.000040660,1,Mumbai,1970-01-01,[],freakin tornado cullman i think it picked couple cars dead god
1470,Tornado live on tornadovideos.net - click on the stormchasers.com car,1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,[],tornado live tornadovideosnet click stormchaserscom car
1471,"y'all.... this tornado has been down for about 10 mins now!.... it's so thick!...i wonder are those dots i see, cars blowing away?",1970-01-01 00:00:00.000040660,0,Delhi,1970-01-01,[],yall this tornado has been down mins now its thicki wonder those dots i see cars blowing away
1472,Tornado siren is IN the field at D's school. LOUD car pool line.,1970-01-01 00:00:00.000040660,1,Delhi,1970-01-01,[],tornado siren field ds school loud car pool line
1473,We missed seeing tornado at philidelphia ms cus we witnessed a car accdent and pulled over to make sure noone was hurt. We were 5 min late,1970-01-01 00:00:00.000040660,1,Mumbai,1970-01-01,[],we missed seeing tornado philidelphia ms cus we witnessed car accdent pulled make sure noone hurt we min late
1474,"I remember when a tornado came through my city in '99. That thang tore shyt up for real. Houses, cars, just e'rethang.",1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,[],i remember when tornado came through my city that thang tore shyt real houses cars erethang
1476,So they have tupelo schools on lock down until the tornado warning is over. I suppose to sit in the car rider line and get swept away????,1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,[],they have tupelo schools lock down until tornado warning i suppose sit car rider line get swept away
1477,Packed up half my room...now to get it to my car in this tornado,1970-01-01 00:00:00.000040660,1,Delhi,1970-01-01,[],packed half my roomnow get it my car this tornado
1479,"If I'm caught driving in BFE with a tornado heading my way, I'm not getting out of my car to lay down in a low-lying ravine or ditch. #crazy",1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,[],if im caught driving bfe tornado heading my way im getting out my car lay down lowlying ravine ditch
1480,"Tornado hit VERY suddenly, just before 6am! At least half a dozen very LARGE trees downed on cars, uprooted across http://twitpic.com/4q8liw",1970-01-01 00:00:00.000040660,1,Hyderabad,1970-01-01,[],tornado hit suddenly before am least half dozen large trees downed cars uprooted across
1492,I lost my fucking car keys in this fucking tornado storm. Really? Can I have a shittyer month?,1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,[],i lost my fucking car keys this fucking tornado storm really i have shittyer month
1493,"Just asked @Bsadkins what if tha tornado came down n suckd up his car, n he replied ""what if it came down n sucked my dick""",1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,[],asked what if tha tornado came down n suckd his car n he replied what if it came down n sucked my dick
1494,I'm cleaning the pollen off my car so it will be looking good when the tornado sucks it away.,1970-01-01 00:00:00.000040660,1,Hyderabad,1970-01-01,[],im cleaning pollen off my car it be looking good when tornado sucks it away
1496,"and...one of my cats, idek.  And the tornado cut our train car in half and we were all huddling under the seats or something when some girl",1970-01-01 00:00:00.000040660,1,Hyderabad,1970-01-01,[],andone my cats idek tornado cut our train car half we huddling seats something when girl
1498,"@LO_IS_ME : Ash,should park my car under this tree just in case we have a tornado n a branch falls on my car n I can get a new one! #wow",1970-01-01 00:00:00.000040660,1,Mumbai,1970-01-01,[],ashshould park my car this tree case we have tornado n branch falls my car n i get new one
1499,i did zumba-tornado warnings and all-have a much higher chance of getting hit by a car so i'm not scared-God will take me home when He wants,1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,[],i did zumbatornado warnings allhave much higher chance getting hit car im scaredgod take me home when he wants
1500,"My sons car is in there somewhere!  Round 2 is hhere, tornado sirens sounding again. Said days b4 we get power http://plixi.com/p/96480793",1970-01-01 00:00:00.000040660,0,Hyderabad,1970-01-01,[],my sons car somewhere round hhere tornado sirens sounding said days b we get power
1503,Spent part of the morning in library theatre. Tornado warnings system sounded while I was walking from car to work. Scary.,1970-01-01 00:00:00.000040660,1,Mumbai,1970-01-01,[],spent part morning library theatre tornado warnings system sounded while i walking car work scary
1507,"@CaseyLeeSlayton well, yes..until tornado hit, haha. I need a picture of your car!!",1970-01-01 00:00:00.000040660,0,Bangalore,1970-01-01,[],well yesuntil tornado hit haha i need picture your car
1508,=@MrBitches_23 lol u silly...so i saw that ur car got caught up in the tornado....haha,1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,[],lol u sillyso i saw that ur car got caught tornadohaha
1509,"Okay, so I'm home alone. Tornado sirens won't stop and now car alarms are starting to go off. #mommy",1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,[],okay im home alone tornado sirens wont stop now car alarms starting go off
1510,RT @So_Necessary716: @ftwprez aww why were you scared?<a tornado was coming thru n I was stuck in ma car :(,1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,[],rt aww why you scareda tornado coming thru n i stuck ma car
1511,"""Let ne go get my purse out the car before a tornado pick my car up!"" LOL @SweetMarie03",1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,[],let ne go get my purse out car before tornado pick my car lol
1512,"There's a tornado warning in my area. I hope its close enough to blow off the pollen, but far enough to not take the car.",1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,[],theres tornado warning my area i hope its close enough blow off pollen but far enough take car
1514,"My cell phone is dead, but the car & I are not. Did not get to go over the rainbow, but survived my 1st tornado. I'll call it a draw.",1970-01-01 00:00:00.000040660,0,Bangalore,1970-01-01,[],my cell phone dead but car i did get go rainbow but survived my st tornado ill call it draw
1515,I now compare tornado sirens to a car horn honking. You're gonna look to see what it's honking for but in the end you don't really care,1970-01-01 00:00:00.000040660,1,Hyderabad,1970-01-01,[],i now compare tornado sirens car horn honking youre gonna look see what its honking but end you dont really care
1518,Mega fun times! Tornado drill at UT followed by lunch with some awesome people. Thanks for taking me to my car @kellealm :),1970-01-01 00:00:00.000040660,0,Chennai,1970-01-01,[],mega fun times tornado drill ut followed lunch awesome people thanks taking me my car
1520,“@Mike_Pee: RT @Bucket_Giver: Are they Towing Cars ... > yea..Tornado Towing Inc.” <=== LMAO,1970-01-01 00:00:00.000040660,1,Mumbai,1970-01-01,[],rt they towing cars yeatornado towing inc lmao
1521,Be careful nephew! RT @Xay4klubsht: Me and my bro in the middle of a damn tornado I ditched the car we ran on some building,1970-01-01 00:00:00.000040660,0,Delhi,1970-01-01,[],be careful nephew rt me my bro middle damn tornado i ditched car we ran building
