text,label
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/mFqAm5A5",1
"'Major flood crisis' hits Queensland, Australia: http://t.co/2VBNwn5k, via @BBC",1
Queensland's flood crisis deepens - The Australian: Sky News AustraliaQueensland's flood crisis deepensThe Austr... http://t.co/IuBo2HUL,1
RT @brisbanetimes: Sad news: A second body has been found in Sandy Creek. Bringing the toll from the Queensland flood disaster to six. h ...,1
Flood worsens in eastern Australia http://t.co/c7PTpQlE,1
RT @Y7News: Live streaming coverage of the Queensland #flood crisis http://t.co/QBHZ3P84 #Qldfloods,1
MRC: TASMANIA has offered a helping hand to flood-affected residents of Queensland and New South Wales. http://t.co/pEeSdr99,1
RT @7NewsBrisbane: Foam from rough waves at Alexandra Headland resembles snow on the Sunshine Coast #staysafe #bigwet #queensland #flood ...,0
Day one.. the PM visits Queensland flood victims and Tony Abbott makes his first major speech as the election campaign begins. #tennews,1
"Australia faces flood 'crisis': The Australian state of Queensland is facing a major flood crisis its premier warns, as rescuers at...",1
How businesses can support the Flood Relief Effort in Queensland and New South Wales http://t.co/BkOLwdZL,1
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/sEAoUFQW",1
RT @CloudsCreek: Queensland Government negligent as mines release toxins into flood waters \http://t.co/BU1hb9qw #salinity Heavy #metals ...,1
#Inundation #Deluge http://t.co/PvGOyFYf #Floodwaters #inundate #Queensland #flood #Aussie #Australia http://t.co/lRXeh1X3 #astrology,1
Queensland flood death toll rises to six: A sixth death has been confirmed in Queensland as water\levels from a ... http://t.co/vr6F3RSx,1
The #Bundaberg Mayor addressing flood affected resident... http://t.co/3pA2oZ0P #Qldfloods #Bigwet #Brisbane #Queensland via @FrancesAdcock,1
'Queensland counts flood cost as New South Wales braces for river peaks http://t.co/DRVTOKGi,1
"RT @nialls_swag: Queensland, the only state to have flood, tornado and fire warnings all in one night.",1
My thoughts are with those affected by the flood and fire natural disasters throughout Australia.,1
Queensland flood toll rises to six - Adelaide Now http://t.co/3ARKfaC8 #news,1
Australia lurches from fire to flood - New Scientist http://t.co/9bJET6Zp,1
"Find the latest local flood information: As southeast Queensland braces for strong winds and flooding, Quest New... http://t.co/MV7RboZn",1
Donate to Red Cross Queensland Flood Appeal here http://t.co/hkyQNqEl or (Australia phone) 1800 811 700,1
Flood hits Queensland and foam car appears out of nowhere FUNNY http://t.co/vplzq783,1
"Flood waters are worse, 2 bridges blocked us in a small area for the next few days. Please be in prayer for Queensland http://t.co/ktLLVOzc",1
RT @bravotrav: Tony Abbott is visiting flood affected areas of Queensland today. I'm sure he'll remind Queenslanders he opposed the floo ...,1
RT @bamradio: http://t.co/QU6DlxfN\Queensland / NSW flood crisis\Submerged car magically appears (00:35)\A car stuns police and... http: ...,1
Photos: Flood water rises in Australia http://t.co/bXIWHeIf via [CNN Int.],1
Photos: Flood water rises in Australia:  http://t.co/jk1CdUS7,1
New South Wales braces for river peaks as Queensland counts flood cost: Four deaths confirm... http://t.co/3oZ7gvNV #nature #environment,1
RT @markleggett: Nobody tell Australia how to fix their flood/drought woes. Let's see how long it takes them to work it out on their own...,1
"@ABCNews24 'Australians Pull together' but Mr @TonyAbbottMHR, didn't you oppose the Queensland flood levy last year?",1
RT @newscientist: Climate change blamed as #Australia lurches from fire to flood http://t.co/szxtcw7m #extremeweather,1
RT @sunriseon7: More images from the Queensland flood crisis #sun7 #qldfloods http://t.co/c88celZO,1
RT @AJEnglish: Flood worsens in eastern Australia http://t.co/kuGSMCiH,1
RT @bravotrav: Tony Abbott is visiting flood affected areas of Queensland today. I'm sure he'll remind Queenslanders he opposed the floo ...,1
Queensland counts flood cost as New South Wales braces for river peaks: Four deaths confirmed from torrential ra... http://t.co/XUk6k7iv,1
RT @jasminedennisMX: From heatwaves to flood warnings. This is Australia.,1
RT“@nytimesscience: Green Blog: On Our Radar: Rising Floodwaters in Australia http://t.co/ZnrRr5bI” #flood,1
"http://t.co/2O3K9W79 \AUSTRALIA\BBC News - 'Major flood crisis' hits Queensland, Australia",1
A memorable Australia Day long weekend for all the wrong reasons.  Stay safe in the flood waters everyone!,1
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/TVPKfm3T",1
http://t.co/cwRl5e8h Queensland's flood crisis deepens as death toll rises to three - The Australia... http://t.co/f025RTO3 [Cool shirts],1
Thinking of everyone affected in the Queensland flood. Keep safe everyone.\#Cariblue,1
RT @CasReeves: #ChristianFollowTrain please pray 4 us in Australia as this flood runs its course. I pray no one gets hurt & flooding ...,1
Daring rescue of teenager from flood waters: Australia reels from surging floods http://t.co/Qe5FcKlW,1
"RT @BetteMidler: 21/2 ft of rain fell on Queensland Australia yesterday, second major flood in two years.",1
RT @ABCNews24: #qldfloods Video: @theqldpremier. emergency services update on flood situation in #Queensland. http://t.co/tqWqCqyF (from ...,1
Greetings @Cmdr_Hadfield I don't suppose you're flying over flood affected South East Queensland(Australia) anytime soon? #QldFloods #BigWet,1
14 Month Old Rescued From Raging Flood Waters As Severe Weather Continues In Australia http://t.co/2VUS7t1x,1
@GayCarBoys @Lateline from my observations most flood-affected in Australia are not recently-developed regions.. are they? #floods #auspol,1
Latest updates: Australia's flood disaster  #news,1
Photos: Flood water rises in Australia http://t.co/bMTeY87m,1
RT @bravotrav: Tony Abbott is visiting flood affected areas of Queensland today. I'm sure he'll remind Queenslanders he opposed the floo ...,1
RT @FinancialReview: #Queensland Premier Campbell Newman vows to ‘flood proof’ towns but says #Canberra will need to pay #floods #oswald ...,1
RT @HVPA_NoCSG: Queensland Government negligent as mines release toxins into flood waters  http://t.co/dwrw0Ery. FLOODS ARE THE NEW WAST ...,1
RT @AJEnglish: Deadly flood waters rise in eastern Australia http://t.co/UDIcfaPq,1
Donating right now to the flood relief effort for Queensland! I hope all my QLD followers are staying safe!,1
Flood worsens in eastern Australia http://t.co/iYYFOone: #news #breaking,1
"RT @SimonPalan: The Commonwealth Bank has just announced it is donating $500,000 to support the Queensland Flood Appeal 2013.",1
Major flood warning for where I live \\Yes please! Good job Australia :) keep this up and I won't be going back to school Thursday,1
Troops lend muscle to Queensland's flood recovery http://t.co/lgcPjnLl,1
Tony Abbott says Labor may seek new Queensland flood levy - The Australian: http://t.co/0HXjhJcY.auTony Abbott sa... http://t.co/u5H6qUO6,1
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/Dkfrhyrg",1
Queensland's flood crisis deepens as death toll rises to three - The Australian: Brisbane TimesQueensland's floo... http://t.co/tc33tWv8,1
AAM partner with Emergence Management Queensland to aid flood response http://t.co/hp4SK5sH,1
Qld flood death toll rises to six: Queensland's flood death toll has risen to six with the discovery of a second... http://t.co/YPoJesNE,1
Just in: Troops lend muscle to Queensland's flood recovery http://t.co/QnEKCHNg #news,0
¬Queensland counts flood cost as New South Wales braces for river peaks http://t.co/5cx2kmBT,1
RT @7NewsBrisbane: Foam from rough waves at Alexandra Headland resembles snow on the Sunshine Coast #staysafe #bigwet #queensland #flood ...,1
RT @au2detect: More than 7K displaced in Queensland flood http://t.co/qLxS14Zn via @upi,1
Keeping Queensland moving: transport in a flood crisis - The Conversation http://t.co/RmAEd8LJ #qld,1
7500 displaced by Bundaberg floods: QUEENSLAND Premier Campbell Newman says flood devastation in Bundaberg is mo... http://t.co/zhx1RU8K,1
The flood in queensland won't get to adelaide wouldn't it??,0
"Looking for #flood pics of #Bundaberg, #Gympie, #BurnettHeads, #QLD #Brisbane. RU in the area & affected? #Australia #Queensland #floods",1
Queensland's flood crisis deepens - The Australian: Sydney Morning HeraldQueensland's flood crisis deepensThe Au... http://t.co/3XXHQuzq,1
Troops lend muscle to Queensland's flood recovery - ABC Online: The AgeTroops lend muscle to Queensland's flood ... http://t.co/3fKiMDlO,1
Queensland's flood crisis deepens as death toll rises to three - The Australian: The Australian Financial Review... http://t.co/0ZAR4vkB,1
RT @SBSNews: The death toll from Queensland's flood crisis rises to three: http://t.co/IdodCU6N #bigwet,1
Queensland counts flood cost as New South Wales braces for river peaks http://t.co/KLyPsEtp,1
Queensland counts flood cost as New South Wales braces for river peaks: Four deaths confirmed from torrential ra... http://t.co/ybBh6B52,1
Troops lend muscle to Queensland's flood recovery - ABC Online: http://t.co/dJPd5uF8.auTroops lend muscle to Quee... http://t.co/pfRYN7em,1
Queensland flood toll rises to six - Sky News Australia: Sky News AustraliaQueensland flood toll rises to sixSky... http://t.co/dCvlBgPK,1
Go #ETU! Team of electricians offers Queensland flood victims free electrical inspections: http://t.co/9hAOuk0k,1
@royanlee in parts of Australia we have flood day. No school for some.,1
flood and tornado in Queensland.hoping that Gold Coast got nothing to do with it. omg..,1
RT @abcnews: .@theqldpremier announces Queensland flood appeal 2013 - partnership between Qld Government and Red Cross.,1
Australia is a big country. Check out the warnings currently in place for the east coast only. A land of fire and flood http://t.co/LeQ369dD,1
RT @brisbanetimes: Flood damage claims in Queensland already total $72 million. #BrisLive http://t.co/Z7EcAa4K,1
RT @HannahDostine: Queensland Flood Appeal - You can donate here. Thanks be to air coverage or else I wouldn’t haven’t seen the... http: ...,1
Weather News: Shock turns to rage in flood-hit towns: Shock is turning to anger across Queensland&#039;s flood-r... http://t.co/qYFPaNlc,1
Amazing that I'm getting all my Australia flood news from facebook and twitter. So sad that this is happening all over again :(,1
RT @abcnews: #LIVE: Queensland Premier Campbell Newman is holding a press conference on the flood situation in Bundaberg http://t.co/4Dv ...,1
But Australia has a giant flood and everyone's still going on with their daily life... http://t.co/uBBjPFYJ,1
"Video: Toddler, 2 women airlifted as flood waters quickly rise: As many throughout Australia were... http://t.co/Id6FNxoY #education",1
"RT @nialls_swag: When i see people praying Queensland won't flood to save a flash mob, instead of people's lives and homes. S E L F I S H",1
Thinking of service delivery workers from all companies working hard to restore services in flood and fire affected regions of Australia,1
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/lFcqTIko",1
Queensland's flood crisis deepens as death toll rises to three - The Australian: Sky News AustraliaQueensland's ... http://t.co/LA0e6CnI,1
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/eNzZcUFL",1
Photos: Flood water rises in Australia:  http://t.co/CR00Jnzb,1
Sea foam in Australia and major flood in #Montreal. What's going on with the world?,1
"VIDEO: Chopper pulls toddler from flood: Dramatic video out of flood-stricken Queensland, Australia, captured th... http://t.co/u1YbrWA4",1
"Praying for Queensland during the flood crises. God!! When we go through the waters, you will be there with us. We won't be swept away.",1
Only Australia will have bush fire one day and flood the next.,1
Well !The next news was about #Australia that ! After set off fire -&gt; Now they are facing flood ! Its just no lose of #Economy ! #HumansToo,1
"Flood waters in Queensland visible from space, via @Cmdr_Hadfield aboard the ISS: http://t.co/wx6xOWaK",1
